rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,utt,boxes_type,left_box,right_box,responses,subid,selected_box,accuracy
4835.845000008703,NA,html-button-response,8,48172,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_1,box_2,NA,gcmc_fcrh_dcvv,box_2,1
26553.99000000034,NA,survey-text,9,75255,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,the first box with words indicating it was not exciting,gcmc_fcrh_dcvv,,0
2236.3800000021,NA,html-button-response,10,77497,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,gcmc_fcrh_dcvv,NA,NA
17326.00000000093,recaptcha.html,external-html,0,17407,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,NA,NA
10824.0000000078,consent/consent.html,external-html,1,29391,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,NA,NA
1815.0000000023283,NA,html-button-response,2,31208,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,,0
11778.000000005704,NA,html-button-response,3,44987,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,,0
11777.000000001863,NA,html-button-response,4,57276,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,gfhu_pmdp_pxnz,,0
8789.999999993597,NA,html-button-response,5,66571,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,gfhu_pmdp_pxnz,,0
5822.000000000116,NA,html-button-response,6,72907,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,NA,NA
3432.0000000006985,NA,html-button-response,7,76854,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_2,box_1,NA,gfhu_pmdp_pxnz,box_1,0
1497.9999999923166,NA,html-button-response,8,78854,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_2,box_1,NA,gfhu_pmdp_pxnz,box_1,1
14963.999999992666,NA,survey-text,9,94339,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,2,gfhu_pmdp_pxnz,,0
2300.0000000029104,NA,html-button-response,10,96641,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,gfhu_pmdp_pxnz,NA,NA
41911.14000000016,recaptcha.html,external-html,0,42324,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,NA,NA
25285.414999998466,consent/consent.html,external-html,1,69096,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,NA,NA
2626.284999998461,NA,html-button-response,2,71730,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,,0
5138.335000003281,NA,html-button-response,3,78921,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,,0
4022.5199999986216,NA,html-button-response,4,83454,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,gqzz_nbwd_bwhq,,0
2708.3549999988463,NA,html-button-response,5,86670,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,gqzz_nbwd_bwhq,,0
6717.1849999976985,NA,html-button-response,6,93894,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,NA,NA
1687.9149999986112,NA,html-button-response,7,96095,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_types,box_1,box_2,NA,gqzz_nbwd_bwhq,box_1,1
964.3450000003213,NA,html-button-response,8,97565,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,gqzz_nbwd_bwhq,box_1,0
45999.78000000192,NA,survey-text,9,144104,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,nice game,gqzz_nbwd_bwhq,,0
2913.765000001149,NA,html-button-response,10,147021,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,gqzz_nbwd_bwhq,NA,NA
15242.97000002116,recaptcha.html,external-html,0,15297,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,grgo_dppq_wurt,NA,NA
10519.394999369979,consent/consent.html,external-html,1,26368,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,grgo_dppq_wurt,NA,NA
1973.3199998736382,NA,html-button-response,2,28344,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,grgo_dppq_wurt,,0
3445.2349999919534,NA,html-button-response,3,33793,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,grgo_dppq_wurt,,0
2744.3099999800324,NA,html-button-response,4,37042,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,grgo_dppq_wurt,,0
2201.6250006854534,NA,html-button-response,5,39752,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,grgo_dppq_wurt,,0
5244.254999794066,NA,html-button-response,6,45502,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,grgo_dppq_wurt,NA,NA
3513.4000005200505,NA,html-button-response,7,49523,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,grgo_dppq_wurt,box_1,0
1003.0450001358986,NA,html-button-response,8,51032,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,grgo_dppq_wurt,box_2,0
7143.7249993905425,NA,survey-text,9,58682,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,yes,grgo_dppq_wurt,,0
2238.2100000977516,NA,html-button-response,10,60926,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,grgo_dppq_wurt,NA,NA
21814.99999994412,recaptcha.html,external-html,0,22132,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,gwxt_isja_frsz,NA,NA
12870.99999981001,consent/consent.html,external-html,1,35578,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,gwxt_isja_frsz,NA,NA
3174.000000115484,NA,html-button-response,2,38758,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,gwxt_isja_frsz,,0
4841.000000014901,NA,html-button-response,3,45603,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,gwxt_isja_frsz,,0
5049.000000115484,NA,html-button-response,4,51157,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,gwxt_isja_frsz,,0
3957.0000001695007,NA,html-button-response,5,55619,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,gwxt_isja_frsz,,0
5114.000000059605,NA,html-button-response,6,61241,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,gwxt_isja_frsz,NA,NA
6126.000000163913,NA,html-button-response,7,67883,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_2,box_1,NA,gwxt_isja_frsz,box_1,0
1887.0000001043081,NA,html-button-response,8,70276,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_types,box_2,box_1,NA,gwxt_isja_frsz,box_2,0
24671.000000089407,NA,survey-text,9,95468,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,i think good choose,gwxt_isja_frsz,,0
2516.0000000614673,NA,html-button-response,10,97987,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,gwxt_isja_frsz,NA,NA
4893.054999993183,recaptcha.html,external-html,0,4925,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,NA,NA
27626.325000077486,consent/consent.html,external-html,1,32757,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,NA,NA
3018.1750000920147,NA,html-button-response,2,35781,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,,0
7455.850000027567,NA,html-button-response,3,45243,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,,0
8049.439999973401,NA,html-button-response,4,53798,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,hfli_gbgq_qjzg,,0
5796.889999997802,NA,html-button-response,5,60100,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,hfli_gbgq_qjzg,,0
3097.300000023097,NA,html-button-response,6,63705,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,NA,NA
11449.824999901466,NA,html-button-response,7,75659,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_1,box_2,NA,hfli_gbgq_qjzg,box_1,1
3172.2249999875203,NA,html-button-response,8,79338,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_1,box_2,NA,hfli_gbgq_qjzg,box_2,1
14255.434999940917,NA,survey-text,9,94101,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,He had more to say about the one that had more in it.,hfli_gbgq_qjzg,,0
1445.2400000300258,NA,html-button-response,10,95548,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,hfli_gbgq_qjzg,NA,NA
5178.919999976642,recaptcha.html,external-html,0,5194,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,hnyu_ixnx_fsty,NA,NA
36615.58999994304,consent/consent.html,external-html,1,42057,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,hnyu_ixnx_fsty,NA,NA
2317.9400000954047,NA,html-button-response,2,44379,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,hnyu_ixnx_fsty,,0
291241.55499995686,NA,html-button-response,3,337624,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,hnyu_ixnx_fsty,,0
6264.674999983981,NA,html-button-response,4,344400,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,hnyu_ixnx_fsty,,0
6435.655000037514,NA,html-button-response,5,351339,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,hnyu_ixnx_fsty,,0
